OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036ADK,2021-10-01T16:46:48.973152,14.64554903,.016328,73.9994,261.8687,196.9978,162.5685,0,U,34914,999,66366,.25631E-3,.1617E-4,0
COSMOS 2251 DEB,1993-036ADM,2021-10-01T23:33:17.795808,14.72905070,.0093506,74.0753,244.2055,71.6845,358.0458,0,U,34916,999,67100,.74803E-3,.5109E-4,0
COSMOS 2251 DEB,1993-036ADP,2021-09-29T18:01:28.330176,14.36070986,.0050727,74.0745,286.0415,290.8149,185.4585,0,U,34918,999,43166,.3693E-3,.1064E-4,0
COSMOS 2251 DEB,1993-036ADR,2021-10-01T05:20:21.810624,14.50244604,.0016354,74.0301,104.8949,182.7566,177.3507,0,U,34920,999,44884,.5133E-3,.1974E-4,0
COSMOS 2251 DEB,1993-036ADT,2021-10-01T13:50:56.320800,14.92121256,.0092349,74.1597,24.4355,319.6581,39.7775,0,U,34922,999,36978,.38246E-3,.4184E-4,0
COSMOS 2251 DEB,1993-036ADV,2021-10-01T11:00:31.688640,14.46481224,.0071262,74.0433,94.4310,203.9887,180.6572,0,U,34924,999,65477,.19907E-3,.711E-5,0
COSMOS 2251 DEB,1993-036ADX,2021-09-29T06:16:01.173216,14.07643358,.0236128,73.7615,103.2782,201.6799,157.4215,0,U,34944,999,42590,.18622E-3,.378E-5,0
COSMOS 2251 DEB,1993-036ADZ,2021-10-01T12:40:52.316256,14.51197946,.0060111,74.0269,8.1908,165.6547,194.6339,0,U,34946,999,65905,.13841E-3,.534E-5,0
COSMOS 2251 DEB,1993-036AEB,2021-10-01T20:36:30.732192,14.48501182,.0027422,74.0203,130.6523,194.4363,179.7019,0,U,34948,999,65550,.48575E-3,.1804E-4,0
COSMOS 2251 DEB,1993-036AEC,2021-10-01T11:25:12.344448,14.63383118,.0094759,74.0241,193.0967,3.4768,356.7036,0,U,34949,999,65872,.12427E-3,.651E-5,0
COSMOS 2251 DEB,1993-036AEE,2021-10-01T21:23:51.106272,14.66280476,.0065421,74.0189,215.2042,8.1903,352.0317,0,U,34951,999,66086,.36912E-3,.2068E-4,0
COSMOS 2251 DEB,1993-036AEG,2021-10-01T19:47:53.784384,14.51794811,.0078979,74.0982,53.1998,99.9390,49.9706,0,U,34953,999,65786,.22787E-3,.926E-5,0
COSMOS 2251 DEB,1993-036AEH,2021-10-01T04:28:56.642880,14.49551240,.0025598,73.9925,96.8003,227.3817,132.5185,0,U,34954,999,65542,.44971E-3,.1704E-4,0
COSMOS 2251 DEB,1993-036AEJ,2021-09-30T01:33:52.848000,14.76458045,.0119213,74.0465,52.5255,171.3232,189.0044,0,U,34955,999,67254,.2042E-3,.1559E-4,0
COSMOS 2251 DEB,1993-036AEM,2021-10-01T07:26:51.897696,14.89943432,.0142863,74.0119,248.4579,9.9572,350.4384,0,U,34958,999,67128,.31966E-3,.3693E-4,0
COSMOS 2251 DEB,1993-036AER,2021-09-30T02:18:00.441216,14.39834906,.0020967,74.0336,160.8682,287.3337,72.5525,0,U,34962,999,65451,.11221E-3,.326E-5,0
COSMOS 2251 DEB,1993-036AES,2021-10-01T14:11:22.235712,14.34770977,.0053389,74.1791,335.1162,243.3871,116.1807,0,U,34963,999,64721,.29763E-3,.832E-5,0
COSMOS 2251 DEB,1993-036AET,2021-09-29T21:25:12.840672,13.89679438,.0238047,73.9774,109.3193,293.4288,64.1972,0,U,34964,999,63091,.46324E-3,.688E-5,0
COSMOS 2251 DEB,1993-036AEU,2021-10-01T19:02:28.282560,14.43907081,.0028565,74.0514,104.5997,256.6526,103.1446,0,U,34965,999,64959,.8577E-4,.267E-5,0
COSMOS 2251 DEB,1993-036AEV,2021-10-01T19:09:31.392000,15.07798675,.0023555,73.9644,302.0468,215.4329,144.5298,0,U,34966,999,67320,.11177E-2,.17213E-3,0
COSMOS 2251 DEB,1993-036AEW,2021-10-02T02:23:15.082368,14.35475463,.0044221,73.9976,207.7694,350.8999,9.1347,0,U,34967,999,65235,.20487E-3,.569E-5,0
COSMOS 2251 DEB,1993-036AEX,2021-10-01T18:17:34.961280,14.56096203,.0090256,74.0379,279.9129,69.2396,291.8409,0,U,34968,999,66145,.45458E-4,.181E-5,0
COSMOS 2251 DEB,1993-036AEY,2021-10-01T07:48:00.543456,14.28474059,.0077479,74.0134,294.6873,67.2958,293.6357,0,U,34969,999,43218,.93234E-4,.216E-5,0
COSMOS 2251 DEB,1993-036AEZ,2021-10-01T09:04:22.280160,15.31841792,.0012185,74.0077,264.1535,357.2053,2.9080,0,U,34970,999,46050,.32152E-2,.100394E-2,0
COSMOS 2251 DEB,1993-036AFA,2021-09-30T11:14:58.180416,14.51892565,.0074427,73.9791,312.0560,178.9112,247.1636,0,U,34971,999,43883,.47548E-4,.168E-5,0
COSMOS 2251 DEB,1993-036AFB,2021-10-01T21:45:15.837120,14.47063006,.0053712,73.9953,83.6466,243.6380,267.2911,0,U,34972,999,65342,.27364E-3,.986E-5,0
COSMOS 2251 DEB,1993-036AFF,2021-10-01T16:51:09.686880,14.55196891,.0066126,74.0677,359.9290,90.9282,61.2404,0,U,34976,999,65858,.19441E-3,.836E-5,0
COSMOS 2251 DEB,1993-036AFG,2021-10-01T23:25:59.638080,14.51073752,.0055022,74.0271,113.1192,206.1064,153.7321,0,U,34977,999,65385,.63618E-3,.2542E-4,0
COSMOS 2251 DEB,1993-036AFH,2021-10-01T17:53:19.000320,14.78835496,.0038112,74.0245,150.3874,309.5622,50.2188,0,U,34978,999,66329,.46213E-3,.3408E-4,0
COSMOS 2251 DEB,1993-036AFJ,2021-10-01T20:47:43.938528,14.56428989,.0071708,74.0477,332.2328,85.7461,275.1893,0,U,34979,999,65780,.17154E-3,.759E-5,0
COSMOS 2251 DEB,1993-036AFM,2021-10-01T15:49:58.131840,14.56025451,.002818,74.0236,0.5681,156.3872,203.8592,0,U,34989,999,65552,.38842E-3,.169E-4,0
COSMOS 2251 DEB,1993-036AFN,2021-10-02T01:10:01.954272,14.37099935,.0018544,74.0483,197.7355,280.8309,79.0757,0,U,34990,999,65423,.97723E-4,.264E-5,0
COSMOS 2251 DEB,1993-036AFP,2021-09-30T11:37:18.655680,14.61974326,.0011043,74.0459,348.7454,132.5856,227.6244,0,U,34991,999,65966,.5287E-3,.2623E-4,0
COSMOS 2251 DEB,1993-036AFR,2021-10-01T16:14:48.659712,14.73019631,.003379,74.0123,3.6865,53.5206,306.9072,0,U,34993,999,65975,.14222E-2,.9202E-4,0
COSMOS 2251 DEB,1993-036AFT,2021-10-01T06:48:45.339840,14.64019319,.003969,73.8309,261.6047,76.7192,283.8397,0,U,34995,999,44124,.91215E-3,.4808E-4,0
COSMOS 2251 DEB,1993-036AFV,2021-10-01T17:38:13.088544,14.28802720,.0121945,73.8860,267.8037,196.5898,163.1246,0,U,34997,999,48756,.28777E-3,.758E-5,0
COSMOS 2251 DEB,1993-036AFW,2021-10-01T01:17:02.151168,14.41139956,.0023522,74.0138,137.5117,288.5961,222.3803,0,U,34998,999,65278,.12731E-3,.385E-5,0
COSMOS 2251 DEB,1993-036AFY,2021-10-01T10:51:33.118560,14.58448646,.0074368,74.0403,335.1146,81.0028,279.9544,0,U,35000,999,65848,.27752E-3,.1307E-4,0
COSMOS 2251 DEB,1993-036AFZ,2021-09-30T20:39:42.666336,14.43187292,.0084527,74.0192,87.8994,240.5469,118.7235,0,U,35012,999,65419,.44374E-4,.127E-5,0
COSMOS 2251 DEB,1993-036AGB,2021-10-01T20:03:32.349312,14.47930790,.0012627,74.0081,80.7895,236.7975,123.1974,0,U,35014,999,65790,.29983E-3,.1086E-4,0
COSMOS 2251 DEB,1993-036AGC,2021-10-02T01:21:39.793248,14.35107570,.0087831,73.9542,199.9160,49.3598,324.5795,0,U,35015,999,65248,.28689E-3,.829E-5,0
COSMOS 2251 DEB,1993-036AGD,2021-10-01T07:43:40.677312,14.30263174,.0120126,73.9314,230.5973,116.3632,33.3484,0,U,35016,999,64830,.1165E-3,.301E-5,0
COSMOS 2251 DEB,1993-036AGF,2021-10-01T20:40:48.306144,13.60769583,.0364904,73.9793,98.2027,319.0275,38.3930,0,U,35018,999,62295,.55441E-3,.628E-5,0
COSMOS 2251 DEB,1993-036AGG,2021-10-01T21:03:34.932960,14.77741042,.0023399,74.0094,211.5886,333.8811,26.1182,0,U,35019,999,66397,.11464E-2,.8236E-4,0
COSMOS 2251 DEB,1993-036AGH,2021-10-01T15:32:25.073088,14.59026300,.0096341,74.0493,244.7821,33.6651,327.0583,0,U,35020,999,65856,.51197E-4,.224E-5,0
COSMOS 2251 DEB,1993-036AGK,2021-09-29T22:01:18.683040,14.52264598,.0054743,74.0306,351.5462,213.3272,146.4440,0,U,35022,999,36812,.10493E-3,.405E-5,0
COSMOS 2251 DEB,1993-036AGL,2021-10-01T19:48:36.008064,14.58907636,.006245,74.0515,305.2342,58.1077,116.1170,0,U,35023,999,65747,.14053E-3,.646E-5,0
COSMOS 2251 DEB,1993-036AGN,2021-10-01T10:01:58.733760,14.62751741,.0097698,73.9410,157.3248,62.5504,298.5555,0,U,35025,999,66165,.99976E-4,.512E-5,0
COSMOS 2251 DEB,1993-036AGP,2021-10-01T21:57:45.599904,14.52255378,.008429,74.0474,328.6497,111.2719,62.7133,0,U,35026,999,65883,.18357E-4,.48E-6,0
COSMOS 2251 DEB,1993-036AGR,2021-10-02T01:05:05.091648,14.54606275,.0084734,74.0370,294.0490,95.1592,297.0917,0,U,35028,999,66070,.27229E-4,.92E-6,0
COSMOS 2251 DEB,1993-036AGU,2021-10-02T01:01:07.819968,14.35968151,.0020409,74.0406,196.5637,306.1260,53.8003,0,U,35031,999,65276,.54982E-4,.134E-5,0
COSMOS 2251 DEB,1993-036AGV,2021-10-01T14:53:07.488384,14.43859053,.0084609,73.8579,35.6503,191.4681,181.3991,0,U,35032,999,65462,.28861E-3,.998E-5,0
COSMOS 2251 DEB,1993-036AGW,2021-10-01T22:20:41.146656,14.41011411,.0017384,74.0312,152.0035,268.4864,91.4300,0,U,35033,999,65410,.16551E-3,.506E-5,0
COSMOS 2251 DEB,1993-036AHA,2021-10-01T18:11:58.536960,14.60423683,.0041247,74.0021,289.5127,108.6568,251.9082,0,U,35037,999,66059,.30012E-3,.1441E-4,0
COSMOS 2251 DEB,1993-036AHB,2021-10-01T14:33:15.153696,14.11446125,.0144324,74.1170,239.4519,259.8396,220.2905,0,U,35038,999,63853,.78775E-3,.1549E-4,0
COSMOS 2251 DEB,1993-036AHC,2021-10-01T11:55:18.296256,14.73248987,.0025616,74.0150,296.0518,16.1054,344.0927,0,U,35039,999,49411,.10226E-2,.6614E-4,0
COSMOS 2251 DEB,1993-036AHF,2021-10-01T16:54:29.558592,14.89699767,.0026373,74.0120,71.0403,259.9540,99.8665,0,U,35042,999,66748,.99805E-3,.9592E-4,0
COSMOS 2251 DEB,1993-036AHG,2021-10-01T17:17:07.503072,14.27725762,.0197555,73.9734,28.3310,223.1313,135.4217,0,U,35043,999,45300,.95543E-3,.2875E-4,0
COSMOS 2251 DEB,1993-036AHJ,2021-10-01T15:48:38.469312,13.96109531,.019293,73.7201,228.5502,338.7752,197.3937,0,U,35045,999,63221,.22412E-3,.333E-5,0
COSMOS 2251 DEB,1993-036AHM,2021-10-01T14:55:06.912192,15.13632445,.0046082,74.0024,230.5769,329.7550,30.0984,0,U,35058,999,67345,.16293E-2,.30142E-3,0
COSMOS 2251 DEB,1993-036AHN,2021-10-01T07:06:25.041888,14.70694601,.0021427,73.9914,273.9039,47.4497,326.1823,0,U,35059,999,66080,.96991E-3,.5903E-4,0
COSMOS 2251 DEB,1993-036AHP,2021-10-01T11:16:10.128288,14.37087501,.0020435,74.0403,191.8080,294.0489,65.8526,0,U,35060,999,65189,.83647E-4,.222E-5,0
COSMOS 2251 DEB,1993-036AHQ,2021-10-01T11:33:23.506848,14.54227204,.0049762,74.0514,346.1244,132.0527,228.4887,0,U,35061,999,66209,.14159E-3,.58E-5,0
COSMOS 2251 DEB,1993-036AHR,2021-10-01T18:23:31.626528,14.08698750,.015884,74.0959,281.0876,301.0299,57.5324,0,U,35062,999,63881,.70662E-3,.1342E-4,0
COSMOS 2251 DEB,1993-036AHU,2021-10-02T01:08:13.638048,14.39424297,.0022002,74.0237,157.3982,291.9884,67.8933,0,U,35065,999,65346,.11434E-3,.33E-5,0
COSMOS 2251 DEB,1993-036AHV,2021-10-01T20:44:53.596608,14.70923428,.0028062,74.0143,224.5228,49.2319,311.1281,0,U,35066,999,44232,.40685E-3,.2475E-4,0
COSMOS 2251 DEB,1993-036AHW,2021-10-02T00:32:37.122432,14.64371387,.00656,73.7557,142.1170,20.2948,340.0802,0,U,35067,999,65973,.41888E-3,.225E-4,0
COSMOS 2251 DEB,1993-036AJA,2021-10-01T23:03:00.329472,14.76427484,.0113496,73.9457,358.7552,259.3639,99.4737,0,U,35071,999,66955,.15031E-3,.1121E-4,0
COSMOS 2251 DEB,1993-036AJB,2021-09-26T10:24:45.942048,14.52444559,.0053117,74.0908,178.7923,182.4360,177.6552,0,U,35072,999,65511,.79034E-3,.3256E-4,0
COSMOS 2251 DEB,1993-036AJC,2021-09-30T15:53:34.280448,14.52045656,.0038581,74.0221,51.9486,182.7614,177.3341,0,U,35073,999,44993,.48705E-3,.196E-4,0
COSMOS 2251 DEB,1993-036AJF,2021-09-30T09:53:19.661568,14.67138851,.0068799,73.9714,173.4194,31.7959,328.7335,0,U,35076,999,39844,.27683E-3,.1579E-4,0
COSMOS 2251 DEB,1993-036AJG,2021-10-01T08:39:57.253248,14.50632297,.0064485,74.0477,154.0673,219.3483,264.7201,0,U,35278,999,65329,.67278E-3,.2684E-4,0
COSMOS 2251 DEB,1993-036AJH,2021-10-01T01:06:33.975648,14.79779669,.0030386,74.0023,149.2334,307.6451,52.1968,0,U,35279,999,66200,.59764E-3,.45E-4,0
COSMOS 2251 DEB,1993-036AJJ,2021-10-01T22:12:35.714304,14.46282059,.0063986,74.0323,151.2134,250.6402,122.1056,0,U,35280,999,65258,.44001E-3,.1589E-4,0
COSMOS 2251 DEB,1993-036AJK,2021-09-30T22:33:16.863264,14.56758960,.0020422,74.0041,7.9440,315.0848,44.8662,0,U,35281,999,65629,.41601E-3,.1837E-4,0
COSMOS 2251 DEB,1993-036AJL,2021-10-01T14:04:29.451936,14.53644179,.0097519,74.0976,114.1153,143.8229,216.9584,0,U,35282,999,65412,.69183E-3,.3054E-4,0
COSMOS 2251 DEB,1993-036AJM,2021-10-01T23:23:37.821120,15.13740941,.0010232,74.0054,102.1513,102.2610,257.9731,0,U,35283,999,66730,.33241E-2,.60469E-3,0
COSMOS 2251 DEB,1993-036AJN,2021-10-02T01:51:22.677120,14.36060622,.0018154,74.0509,200.1366,297.6591,75.5579,0,U,35284,999,65254,.38934E-4,.87E-6,0
COSMOS 2251 DEB,1993-036AJP,2021-09-29T19:11:02.101632,14.53153200,.001531,74.0273,58.8011,172.9490,187.1891,0,U,35285,999,36776,.44455E-3,.1815E-4,0
COSMOS 2251 DEB,1993-036AJR,2021-10-01T14:09:08.540352,14.34634267,.0019236,74.0318,208.5434,316.9706,218.6172,0,U,35287,999,64894,.39033E-4,.84E-6,0
COSMOS 2251 DEB,1993-036AJS,2021-09-30T16:39:56.009664,14.47319398,.0049,73.9566,48.5040,270.3706,89.1837,0,U,35288,999,65584,.2633E-3,.95E-5,0
COSMOS 2251 DEB,1993-036AJU,2021-09-30T12:16:03.841248,14.47398639,.0012526,74.0168,102.5456,213.1489,146.8886,0,U,35290,999,65778,.3234E-3,.116E-4,0
COSMOS 2251 DEB,1993-036AJV,2021-10-01T21:14:16.289664,14.96836553,.0091158,74.0404,238.6183,343.0542,46.0496,0,U,35291,999,67447,.55201E-3,.6849E-4,0
COSMOS 2251 DEB,1993-036AJW,2021-10-01T21:24:49.015872,15.05245421,.0017728,73.9986,337.9046,133.9907,226.2747,0,U,35292,999,66965,.13592E-2,.19499E-3,0
COSMOS 2251 DEB,1993-036AJX,2021-10-01T20:24:37.800000,15.27991183,.0066602,73.9101,64.6634,354.4833,5.5625,0,U,35429,999,68012,.84748E-3,.24764E-3,0
COSMOS 2251 DEB,1993-036AJZ,2021-10-01T02:46:30.697248,14.82339190,.0014036,74.0130,196.2596,309.4261,50.5673,0,U,35431,999,66115,.12869E-2,.10293E-3,0
COSMOS 2251 DEB,1993-036AKA,2021-10-01T18:12:29.781792,14.50326759,.0009013,74.0455,95.7660,115.8644,244.3447,0,U,35432,999,65016,.57348E-3,.2211E-4,0
COSMOS 2251 DEB,1993-036AKB,2021-10-01T07:36:09.170784,14.31647069,.0029278,74.0336,259.4919,326.0484,98.5204,0,U,35433,999,64617,.94564E-4,.227E-5,0
COSMOS 2251 DEB,1993-036AKC,2021-09-30T04:30:19.339776,14.19350059,.0095309,74.0412,85.8746,164.2369,196.1780,0,U,35434,999,64307,.18752E-3,.387E-5,0
COSMOS 2251 DEB,1993-036AKD,2021-10-01T09:10:46.588224,14.45327202,.0023185,74.0229,135.2916,234.0724,300.9234,0,U,35435,999,65219,.36195E-3,.1249E-4,0
COSMOS 2251 DEB,1993-036AKH,2021-10-02T01:59:19.995648,13.82581015,.0267662,74.0258,213.6794,1.4073,12.7797,0,U,35439,999,62932,.8967E-3,.1257E-4,0
COSMOS 2251 DEB,1993-036AKJ,2021-09-29T16:51:38.604096,14.58174520,.0080103,74.0189,270.4471,74.4020,286.5967,0,U,35440,999,46329,.10495E-3,.475E-5,0
COSMOS 2251 DEB,1993-036AKK,2021-10-01T17:23:14.373888,14.39358246,.0055706,74.1420,267.3750,228.0424,131.5978,0,U,35441,999,65248,.33529E-3,.1035E-4,0
COSMOS 2251 DEB,1993-036AKL,2021-10-01T21:40:47.577216,14.46118273,.0014246,74.0410,136.0286,188.0956,171.9974,0,U,35442,999,65009,.34097E-3,.1192E-4,0
COSMOS 2251 DEB,1993-036AKM,2021-10-01T10:29:17.776320,14.32097623,.0214961,74.0116,344.9968,136.1060,225.7398,0,U,35443,999,64635,.85935E-3,.2956E-4,0
COSMOS 2251 DEB,1993-036AKP,2021-10-01T01:34:28.919136,14.35077802,.0203932,74.0430,272.8468,21.0926,339.8483,0,U,35445,999,65193,.43663E-3,.1547E-4,0
COSMOS 2251 DEB,1993-036AKQ,2021-10-01T21:30:31.891680,14.52431990,.0077424,74.0477,330.3100,118.1533,242.7479,0,U,35446,999,65740,.2991E-4,.97E-6,0
COSMOS 2251 DEB,1993-036AKS,2021-10-01T21:59:16.636128,14.41554777,.001296,73.9070,93.7206,228.2225,131.7823,0,U,35448,999,65233,.23189E-3,.727E-5,0
COSMOS 2251 DEB,1993-036AKV,2021-10-01T20:15:40.023072,14.79832233,.0106311,73.9460,334.5564,228.5185,130.6829,0,U,35451,999,44493,.18069E-3,.1458E-4,0
COSMOS 2251 DEB,1993-036AKX,2021-10-01T18:54:35.995104,14.29084066,.0077071,74.0095,303.6280,73.6521,287.3085,0,U,35453,999,64267,.19809E-3,.493E-5,0
COSMOS 2251 DEB,1993-036AKZ,2021-10-01T15:18:13.304736,14.34773337,.0126394,74.0320,250.3339,7.7425,352.5637,0,U,35455,999,64472,.34327E-3,.1037E-4,0
COSMOS 2251 DEB,1993-036ALA,2021-10-01T07:36:37.590336,14.42151747,.0097659,73.9612,138.4270,338.3783,21.3260,0,U,35456,999,43626,.37651E-3,.1283E-4,0
COSMOS 2251 DEB,1993-036ALD,2021-10-01T09:09:12.143520,14.33949697,.0017058,73.8732,147.2273,39.5175,320.7216,0,U,35459,999,36361,.82471E-4,.203E-5,0
COSMOS 2251 DEB,1993-036ALE,2021-09-29T09:32:47.932800,15.00473164,.00523,73.9841,314.8903,207.8525,151.9861,0,U,35460,999,44525,.72586E-3,.9379E-4,0
COSMOS 2251 DEB,1993-036ALF,2021-09-27T21:58:11.364384,14.57219295,.0056957,73.8250,354.3333,210.2845,149.5023,0,U,35461,999,65602,.858E-3,.3933E-4,0
COSMOS 2251 DEB,1993-036ALG,2021-10-01T21:13:40.409472,14.16662664,.0108586,74.0430,136.4122,180.9872,179.1074,0,U,35462,999,44600,.43718E-3,.9E-5,0
COSMOS 2251 DEB,1993-036ALJ,2021-10-01T08:30:38.354976,14.66108166,.0045607,74.0137,237.2429,37.5866,114.2597,0,U,35464,999,34949,.45858E-3,.2527E-4,0
COSMOS 2251 DEB,1993-036ALK,2021-09-30T08:57:27.508320,14.38368372,.0070173,74.0015,161.7667,323.8442,35.7978,0,U,35465,999,65145,.113E-3,.327E-5,0
COSMOS 2251 DEB,1993-036ALM,2021-10-01T08:36:10.251936,15.52084843,.0027775,74.0110,305.0141,24.4248,335.8275,0,U,35467,999,67870,.13241E-2,.82039E-3,0
COSMOS 2251 DEB,1993-036ALP,2021-10-01T23:19:15.836448,14.47740509,.0079741,74.0193,19.1402,187.8435,172.1484,0,U,35469,999,65988,.36575E-4,.111E-5,0
COSMOS 2251 DEB,1993-036ALU,2021-10-01T22:38:29.154336,14.58012501,.0006615,74.0028,0.1442,297.6812,180.7685,0,U,35474,999,65839,.6776E-3,.3087E-4,0
COSMOS 2251 DEB,1993-036ALV,2021-10-02T01:19:53.614560,14.42463351,.0038165,74.0337,173.5094,260.3513,99.3331,0,U,35475,999,65402,.30368E-3,.988E-5,0
COSMOS 2251 DEB,1993-036ALW,2021-10-01T23:09:41.457888,14.46012436,.0031267,73.9861,96.3327,97.3042,54.6488,0,U,35476,999,65593,.34792E-3,.122E-4,0
COSMOS 2251 DEB,1993-036ALX,2021-10-01T06:17:10.765824,13.75416570,.0303324,73.9066,244.0088,182.1724,177.8104,0,U,35580,999,41121,.498E-3,.647E-5,0
COSMOS 2251 DEB,1993-036AMA,2021-10-01T10:33:20.745216,13.51603755,.0395121,73.9201,167.4874,116.2119,248.0170,0,U,35583,999,61672,.72421E-3,.752E-5,0
COSMOS 2251 DEB,1993-036AMB,2021-10-01T03:49:26.043744,14.23990427,.0141133,74.0855,187.1014,197.1261,162.5100,0,U,35584,999,63576,.13144E-2,.3321E-4,0
COSMOS 2251 DEB,1993-036AMC,2021-10-01T17:20:36.540096,13.67703389,.0330863,73.9798,8.0046,233.3841,283.5219,0,U,35585,999,43058,.50901E-3,.605E-5,0
COSMOS 2251 DEB,1993-036AMD,2021-09-30T14:21:45.355104,13.49378835,.0409711,74.0215,233.4816,67.6201,45.8883,0,U,35586,999,39671,.35617E-3,.359E-5,0
COSMOS 2251 DEB,1993-036AME,2021-09-30T07:48:47.750688,14.65142177,.0112593,74.0062,148.1729,355.4626,4.5509,0,U,35587,999,43836,.4684E-4,.24E-5,0
COSMOS 2251 DEB,1993-036AMG,2021-10-01T08:02:15.763488,15.43057016,.0046738,73.9604,42.1907,297.7189,61.9282,0,U,35589,999,67543,.14124E-2,.65443E-3,0
COSMOS 2251 DEB,1993-036AMJ,2021-10-01T22:35:04.054560,14.60127510,.0040511,73.9809,4.4790,146.9845,213.3863,0,U,35591,999,65806,.87036E-3,.4209E-4,0
COSMOS 2251 DEB,1993-036AMK,2021-10-01T07:48:24.732000,14.89982702,.0113274,74.0062,262.8459,46.9733,314.0868,0,U,35592,999,66947,.26707E-3,.2866E-4,0
COSMOS 2251 DEB,1993-036AML,2021-10-01T21:24:06.292800,14.17134644,.0114569,74.0871,144.1404,176.3230,183.8783,0,U,35593,999,63300,.31149E-3,.645E-5,0
COSMOS 2251 DEB,1993-036AMM,2021-10-01T06:54:32.580576,14.56429118,.0060356,73.8188,225.5004,268.1447,91.2802,0,U,35594,999,65699,.28063E-3,.1245E-4,0
COSMOS 2251 DEB,1993-036AMR,2021-10-01T13:18:12.012480,15.26480641,.0055436,73.9228,342.1409,246.2090,113.3292,0,U,35598,999,67506,.8569E-3,.23409E-3,0
COSMOS 2251 DEB,1993-036AMT,2021-09-29T17:20:00.566592,14.64740242,.0057275,73.9830,284.5430,88.5067,272.2660,0,U,35600,999,43054,.42959E-3,.2313E-4,0
COSMOS 2251 DEB,1993-036AMV,2021-10-01T19:32:32.132256,14.98171339,.0169289,74.0202,115.4100,230.2656,141.3998,0,U,35602,999,66944,.95307E-4,.1468E-4,0
COSMOS 2251 DEB,1993-036AMX,2021-09-29T15:20:17.436480,14.40319435,.0061966,74.0206,253.9407,310.1661,49.4076,0,U,35604,999,46580,.67463E-3,.2161E-4,0
COSMOS 2251 DEB,1993-036AMY,2021-09-30T17:42:35.093088,14.46830785,.0105658,73.9043,79.7661,343.4747,16.2974,0,U,35605,999,43488,.38862E-3,.1479E-4,0
COSMOS 2251 DEB,1993-036AMZ,2021-10-01T17:30:35.755200,13.37780653,.0465769,73.8081,285.6020,9.4206,351.5258,0,U,35606,999,40517,.26457E-3,.239E-5,0
COSMOS 2251 DEB,1993-036AND,2021-10-01T15:54:35.145792,15.17473511,.0011759,73.9690,136.2274,180.7819,179.3360,0,U,35610,999,65583,.39236E-2,.79579E-3,0
COSMOS 2251 DEB,1993-036ANE,2021-10-01T04:38:54.661344,14.41482230,.0043125,74.0313,190.0742,276.3570,83.2676,0,U,35611,999,65032,.43445E-3,.1399E-4,0
COSMOS 2251 DEB,1993-036ANG,2021-10-01T21:59:59.883648,14.97531458,.0031012,73.9807,332.7546,171.6311,2.9886,0,U,35613,999,66469,.88733E-3,.10431E-3,0
COSMOS 2251 DEB,1993-036ANH,2021-10-01T13:20:51.852480,14.49940107,.0100722,73.9659,9.0647,217.5230,141.8873,0,U,35614,999,65412,.23185E-3,.926E-5,0
COSMOS 2251 DEB,1993-036ANJ,2021-10-01T12:08:15.491904,14.61735155,.0045297,74.0098,304.8665,87.9327,272.7026,0,U,35643,999,66039,.39059E-3,.1945E-4,0
COSMOS 2251 DEB,1993-036ANK,2021-09-29T11:00:07.750656,15.11799732,.0014601,74.0047,304.5881,108.8806,251.3971,0,U,35644,999,67321,.10155E-2,.17386E-3,0
COSMOS 2251 DEB,1993-036ANL,2021-10-02T00:37:19.421472,14.24788619,.0088657,73.9796,17.2442,155.8964,204.6372,0,U,35645,999,65272,.54853E-3,.1307E-4,0
COSMOS 2251 DEB,1993-036ANM,2021-10-01T10:10:47.251200,13.37133514,.047444,73.8713,320.3344,330.3964,41.0190,0,U,35646,999,61340,.47092E-3,.446E-5,0
COSMOS 2251 DEB,1993-036ANN,2021-10-01T05:47:02.817312,14.34483340,.0054868,74.0251,241.2693,349.9537,10.0513,0,U,35647,999,45620,.26291E-3,.727E-5,0
COSMOS 2251 DEB,1993-036ANR,2021-10-01T20:27:54.232128,14.51001501,.0031426,74.0584,68.7340,164.9741,266.8483,0,U,35650,999,65237,.36146E-3,.1411E-4,0
COSMOS 2251 DEB,1993-036ANW,2021-09-30T07:33:01.791648,14.67655037,.0013171,73.9985,262.2731,126.9394,233.2984,0,U,35655,999,66028,.59477E-3,.3357E-4,0
COSMOS 2251 DEB,1993-036ANZ,2021-09-24T04:50:07.029600,14.54606584,.0020798,74.0155,75.5652,168.9753,191.1870,0,U,35658,999,65262,.43863E-3,.185E-4,0
COSMOS 2251 DEB,1993-036APB,2021-10-01T06:31:06.156192,14.43460406,.0019987,74.0409,113.1259,280.3704,194.8864,0,U,35660,999,43706,.11235E-3,.354E-5,0
COSMOS 2251 DEB,1993-036APC,2021-10-02T00:11:13.535520,14.65377985,.0129009,74.0234,189.2523,320.7633,38.4236,0,U,35661,999,65756,.19088E-3,.1129E-4,0
